"Accession_title","UID","Species","Length","Location"
"MK132357Amphinemura megaloba voucher 0047 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991248","Amphinemura megaloba","658","0047|Japan|insect|33.33 N 132.56 E|20-May-2016|D. Murranyi|1390 m"
"MK132356Amphinemura megaloba voucher 0049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991246","Amphinemura megaloba","658","0049|Japan|insect|36.13 N 138.36 E|10-Apr-2016|D. Murranyi|980 m"
"MK132355Amphinemura megaloba voucher 0046 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991244","Amphinemura megaloba","658","0046|Japan|insect|36.13 N 138.36 E|10-Apr-2016|D. Murranyi|980 m"
"MK132350Amphinemura megaloba voucher 0051 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991234","Amphinemura megaloba","658","0051|Japan|insect|35.24 N 134.30 E|16-Apr-2016|D. Murranyi|420 m"
"MK132349Amphinemura megaloba voucher 0050 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991232","Amphinemura megaloba","658","0050|Japan|insect|35.24 N 134.30 E|16-Apr-2016|D. Murranyi|420 m"
"HQ938212Amphinemura nigritta voucher 09CBSTO-114 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","323330780","Amphinemura nigritta","658","09CBSTO-114|Canada|46.726 N 60.927 W|11-Jun-2009|KH, JO, LC, EC"
"HQ938211Amphinemura nigritta voucher 09CBSTO-113 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","323330778","Amphinemura nigritta","658","09CBSTO-113|Canada|46.726 N 60.927 W|11-Jun-2009|KH, JO, LC, EC"
"HQ938210Amphinemura nigritta voucher 09CBSTO-112 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","323330776","Amphinemura nigritta","658","09CBSTO-112|Canada|46.726 N 60.927 W|11-Jun-2009|KH, JO, LC, EC"
"JN200470Amphinemura nigritta voucher EPA0087 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362505","Amphinemura nigritta","448","EPA0087|USA: West Virginia, Hardy Co.|15-May-2003|D. R. Smith|Boris Kondratieff"
"JN200469Amphinemura nigritta voucher EPA0753 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362503","Amphinemura nigritta","623","EPA0753|USA: Virginia, Fairfax Co., Great Falls, Swamp Trail|38.594 N 77.152 W|29-Jun-2006|D. R. Smith|Oliver S. Flint, Jr."
"JN200468Amphinemura nigritta voucher EPA0752 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362501","Amphinemura nigritta","649","EPA0752|USA: Virginia, Fairfax Co., Great Falls, Swamp Trail|38.594 N 77.152 W|29-Jun-2006|D. R. Smith|Oliver S. Flint, Jr."
"JN200467Amphinemura nigritta voucher EPA0751 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362499","Amphinemura nigritta","677","EPA0751|USA: Virginia, Tazewell Co., Gose Mill, Burkes Garden, Rt. 666|37.075 N 81.214 W|19-May-2005|O. S. Flint Jr.|Oliver S. Flint, Jr."
"JN200466Amphinemura nigritta voucher EPA0750 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362497","Amphinemura nigritta","601","EPA0750|USA: Virginia, Augusta Co., Kennedy Draft, Rt. 382 W Augusta Springs|38.062 N 79.224 W|25-May-2005|O. S. Flint Jr.|Oliver S. Flint, Jr."
"HQ152086Amphinemura nigritta voucher 3015270185 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","310704443","Amphinemura nigritta","534","3015270185|USA: Maryland, Hoghole Run|38.511 N 77.0291 W|15-Mar-2006|Maryland-Dept Natural Resources|Istvan Turcsanyi"
"MG381006Amphinemura palmeni voucher BIOUG25630-H08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365639248","Amphinemura palmeni","588","BIOUG25630-H08|Canada: Ontario, Red Rock, Nipigon Red Rock District High School, EQP-CLL-579|48.938 N 88.259 W|02-Oct-2015|Paige Fortier|Jayme E. Sones"
"MG374864Amphinemura palmeni voucher BIOUG25630-H06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365620308","Amphinemura palmeni","585","BIOUG25630-H06|Canada: Ontario, Red Rock, Nipigon Red Rock District High School, EQP-CLL-579|48.938 N 88.259 W|02-Oct-2015|Paige Fortier|Jayme E. Sones"
"MG373811Amphinemura palmeni voucher BIOUG25630-H07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1365618202","Amphinemura palmeni","570","BIOUG25630-H07|Canada: Ontario, Red Rock, Nipigon Red Rock District High School, EQP-CLL-579|48.938 N 88.259 W|02-Oct-2015|Paige Fortier|Jayme E. Sones"
"JX495656Amphinemura palmeni voucher JI-BOLD-322 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332267","Amphinemura palmeni","658","JI-BOLD-322|Finland: Lapland, Enontekio, Koenkaemaeeno, Jaeraemae, riverbank, Lapponia enontekiensis|68.48 N 22.104 E|14-Aug-2003|Jari Ilmonen|Jari Ilmonen"
"JX495653Amphinemura palmeni voucher JI-BOLD-326 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332261","Amphinemura palmeni","626","JI-BOLD-326|Finland: Lapland, Enontekio, Jietanasvuoma SSA, Jietanasvuoma, Lapponia enontekiensis|68.448 N 22.582 E|01-Sep-2007|Jukka Salmela|Aki Rinne"
"JX495649Amphinemura palmeni voucher JI-BOLD-323 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332253","Amphinemura palmeni","658","JI-BOLD-323|Finland: Lapland, Enontekio, Jietanasvuoma SSA, Jietanasvuoma, Lapponia enontekiensis|68.448 N 22.582 E|01-Sep-2007|Jari Ilmonen|Aki Rinne"
"JX460957Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1419 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332219","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1419|USA|43.3113 N 91.7902 W|08-Oct-2011|M.W. Birmingham|R. Baumann"
"JX460956Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1418 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332217","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1418|USA|43.3113 N 91.7902 W|08-Oct-2011|M.W. Birmingham|R. Baumann"
"JX460954Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1225 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332213","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1225|Norway|69.2132 N 29.1536 E|30-Jul-2010|Boumans, Ekrem, Roth|L. Boumans"
"JX460953Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1224 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332211","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1224|Norway|69.2132 N 29.1536 E|30-Jul-2010|Boumans, Ekrem, Roth|L. Boumans"
"JX460951Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1212 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332207","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1212|Norway|69.3036 N 29.2632 E|30-Jul-2010|Boumans, Ekrem, Roth|L. Boumans"
"JX460950Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1210 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332205","Amphinemura palmeni","653","ZMUN:Plecoptera tissue 1210|Norway|69.3036 N 29.2632 E|30-Jul-2010|Boumans, Ekrem, Roth|L. Boumans"
"JX460949Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1209 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","404332203","Amphinemura palmeni","650","ZMUN:Plecoptera tissue 1209|Norway|69.3036 N 29.2632 E|30-Jul-2010|Boumans, Ekrem, Roth|L. Boumans"
"MK584350Amphinemura standfussi isolate B091 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369064","Amphinemura standfussi","606","B091|adult|France|47.07413889 N 5.67283333 E|28-Apr-2016|Launay|Launay|230 m"
"MK584349Amphinemura standfussi isolate B090 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369062","Amphinemura standfussi","579","B090|adult|France|47.07413889 N 5.67283333 E|28-Apr-2016|Launay|Launay|230 m"
"MK584351Amphinemura standfussi isolate B092 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1735624068","Amphinemura standfussi","447","B092|male|adult|France|46.05858333 N 5.61105556 E|04-Jun-2016|Launay|Launay|890 m"
"OK316316Amphinemura standfussi voucher CROBD132 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954569","Amphinemura standfussi","658","CROBD132|Croatia: Lika, Hrnjakova cave|44.68 N 15.631 E|21-Jun-2019|I. Sivec|Ignac Sivec"
"MZ627011Amphinemura standfussi voucher JI-BOLD-328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126563954","Amphinemura standfussi","658","JI-BOLD-328|Finland: Lapland, Inari, Tsarmitunturin EMA, Akalauttapaeae NW, lakeshore, Lapponia inariensis|68.675 N 28.402 E|05-Aug-2002|Jari Ilmonen|Jari Ilmonen"
"MZ626479Amphinemura standfussi voucher JI-BOLD-329 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126562889","Amphinemura standfussi","658","JI-BOLD-329|Finland: Lapland, Inari, Tsarmitunturin EMA, Akalauttapaeae NW, lakeshore, Lapponia inariensis|68.675 N 28.402 E|05-Aug-2002|Jari Ilmonen|Jari Ilmonen"
"MZ625246Amphinemura standfussi voucher JI-BOLD-324 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126560423","Amphinemura standfussi","658","JI-BOLD-324|Finland: Lapland, Enontekio, Jietanasvuoma SSA, Jietanasvuoma, Lapponia enontekiensis|68.448 N 22.582 E|01-Sep-2007|Jukka Salmela|Jari Ilmonen"
"MZ625152Amphinemura standfussi voucher JI-BOLD-330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126560235","Amphinemura standfussi","658","JI-BOLD-330|Finland: Lapland, Enontekio, Kilpisjaervi, Saana S, lake outlet, Lapponia enontekiensis|69.024 N 20.877 E|10-Jul-2002|Jari Ilmonen|Jari Ilmonen"
"MZ624973Amphinemura standfussi voucher JI-BOLD-331 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126559877","Amphinemura standfussi","658","JI-BOLD-331|Finland: Lapland, Enontekio, Kilpisjaervi, Saana S, lake outlet, Lapponia enontekiensis|69.024 N 20.877 E|10-Jul-2002|Jari Ilmonen|Jari Ilmonen"
"MZ623992Amphinemura standfussi voucher JI-BOLD-327 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126557910","Amphinemura standfussi","658","JI-BOLD-327|Finland: Lapland, Inari, Tsarmitunturin EMA, Akalauttapaeae NW, lakeshore, Lapponia inariensis|68.675 N 28.402 E|05-Aug-2002|Jari Ilmonen|Jari Ilmonen"
"KY262478Amphinemura standfussi voucher Ast_BBT130622_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941404","Amphinemura standfussi","658","Ast_BBT130622_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|22-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY262458Amphinemura standfussi voucher GBOL08206 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941364","Amphinemura standfussi","634","GBOL08206|Germany: Bavaria, Krumbaechlein bei Bedernau|48.109 N 10.388 E|12-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY262400Amphinemura standfussi voucher GBOL09363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941248","Amphinemura standfussi","658","GBOL09363|Germany: Bavaria, Krumbaechlein|48.109 N 10.388 E|12-Aug-2013|C. D. Schubart & Tobias Windmaisser|Christoph D. Schubart"
"KY262283Amphinemura standfussi voucher GBOL08210 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941014","Amphinemura standfussi","635","GBOL08210|Germany: Bavaria, Krumbaechlein bei Bedernau|48.109 N 10.388 E|12-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY262127Amphinemura standfussi voucher Ast_BBT130528_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940703","Amphinemura standfussi","658","Ast_BBT130528_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|28-May-2013|Arne J. Beermann|Arne Beermann"
"KY261873Amphinemura standfussi voucher Ast_BBT130616_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940195","Amphinemura standfussi","658","Ast_BBT130616_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|16-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261872Amphinemura standfussi voucher GBOL08209 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940193","Amphinemura standfussi","634","GBOL08209|Germany: Bavaria, Krumbaechlein bei Bedernau|48.109 N 10.388 E|12-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY261824Amphinemura standfussi voucher GBOL06245 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940098","Amphinemura standfussi","658","GBOL06245|Germany: Bavaria, N Jenner, 6 km SE Berchtesgaden|47.583 N 13.025 E|30-Jun-2014|L. Hendrich|Lars Hendrich"
"KY261690Amphinemura standfussi voucher GBOL08207 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939830","Amphinemura standfussi","634","GBOL08207|Germany: Bavaria, Krumbaechlein bei Bedernau|48.109 N 10.388 E|12-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY261649Amphinemura standfussi voucher GBOL08204 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939748","Amphinemura standfussi","658","GBOL08204|Germany: Bavaria, Schniedergartenbach|48.033 N 10.326 E|13-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY261614Amphinemura standfussi voucher GBOL08208 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939678","Amphinemura standfussi","634","GBOL08208|Germany: Bavaria, Krumbaechlein bei Bedernau|48.109 N 10.388 E|12-Aug-2013|Schubart, T.Windmaisser|Tobias Windmaisser"
"KY261451Amphinemura standfussi voucher Ast_BBQ130615_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939352","Amphinemura standfussi","658","Ast_BBQ130615_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261449Amphinemura standfussi voucher GBOL09375 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939348","Amphinemura standfussi","658","GBOL09375|Germany: Bavaria, Krumbaechlein|48.109 N 10.388 E|12-Jul-2013|C. D. Schubart & Tobias Windmaisser|Christoph D. Schubart"
"KY261241Amphinemura standfussi voucher Ast_BBT130622_02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938933","Amphinemura standfussi","658","Ast_BBT130622_02|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|22-Jun-2013|Arne J. Beermann|Arne Beermann"
"KU955894Amphinemura standfussi isolate 94A1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1028044953","Amphinemura standfussi","624","94A1|United Kingdom: Wales, Dee Catchment|river kicksample|53.1157 N 3.5284 W|May-2013|Hannah C Macdonald|Hannah C Macdonald|400 m|Moorland/ Coniferous"
"JX495662Amphinemura standfussi voucher NHMO-EPT_510 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332279","Amphinemura standfussi","658","NHMO-EPT_510|Norway: Finnmark, Kautekeino, Masi, Kautekeinoelva|69.4485 N 23.6836 E|24-Jul-2010|Boumans, Ekrem, Roth"
"JX495659Amphinemura standfussi voucher NHMO-EPT_1046 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332273","Amphinemura standfussi","658","NHMO-EPT_1046|Norway: Sogn og Fjordane, Sogndal, Aroyvassdraget, Aroy|61.2747 N 7.1557 E|14-Aug-2008|Sivertsen, Mossestad, Stokke"
"JX495657Amphinemura standfussi voucher NHMO-EPT_653 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332269","Amphinemura standfussi","658","NHMO-EPT_653|Norway: Finnmark, Porsanger, Indre Kjerringvik|70.3469 N 25.4363 E|27-Jul-2010|Boumans, Ekrem, Roth|Louis Boumans"
"JX495654Amphinemura standfussi voucher NHMO-EPT_987 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332263","Amphinemura standfussi","658","NHMO-EPT_987|Norway: Finnmark, Vardo, Prestnaeringen, Naeringselva|70.4379 N 30.8808 E|29-Jul-2010|Boumans, Ekrem, Roth"
"JX495652Amphinemura standfussi voucher NHMO-EPT_952 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332259","Amphinemura standfussi","658","NHMO-EPT_952|Netherlands: Overijssel, Tubbergen, Springendal, 2|52.4318 N 6.89482 E|20-Jun-2011|Boumans & Nellestijn"
"JX495651Amphinemura standfussi voucher NHMO-EPT_456 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332257","Amphinemura standfussi","658","NHMO-EPT_456|Norway: Oppland, Fisketjernknausen, sjo ved veien, Outlet|61.4025 N 8.805 E|19-Jul-2010|J.Brittain"
"JX495648Amphinemura standfussi voucher NHMO-EPT_433 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332251","Amphinemura standfussi","658","NHMO-EPT_433|Norway: Troms, Skibotn, Brennfjellet|69.326 N 20.365 E|02-Aug-2010|B. Fromm"
"JX495643Amphinemura standfussi voucher NHMO-EPT_955 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332241","Amphinemura standfussi","658","NHMO-EPT_955|Finland: Karigasniemi, Kevo canyon, 40 km NE Kar.|69.4546 N 26.2941 E|02-Aug-2008|B. Koese"
"JX495642Amphinemura standfussi voucher NHMO-EPT_487 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332239","Amphinemura standfussi","658","NHMO-EPT_487|Norway: Finnmark, Alta, Gappaelva, ved veien til Russeluft|70.0279 N 23.3947 E|25-Jul-2010|Boumans, Ekrem, Roth"
"JX495639Amphinemura standfussi voucher NHMO-EPT_990 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332233","Amphinemura standfussi","658","NHMO-EPT_990|Norway: Finnmark, Sor-Varanger, Tormajavri|69.2693 N 29.1189 E|31-Jul-2010|Boumans, Ekrem, Roth|Louis Boumans"
"JX495638Amphinemura standfussi voucher NHMO-EPT_1043 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332231","Amphinemura standfussi","658","NHMO-EPT_1043|Norway: Sogn og Fjordane, Sogndal, Storelvi (Fjaerland), Supphelleelva|61.4356 N 6.78 E|08-Aug-2008|Sivertsen, Mossestad, Stokke"
"JX495636Amphinemura standfussi voucher NHMO-EPT_974 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332227","Amphinemura standfussi","658","NHMO-EPT_974|Norway: Finnmark, Lebesby, Baktejavri, liten vann nedenfor|70.4412 N 26.8047 E|28-Jul-2010|Boumans, Ekrem, Roth|Louis Boumans"
"JX495635Amphinemura standfussi voucher NHMO-EPT_370 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332225","Amphinemura standfussi","637","NHMO-EPT_370|Norway: Oppland, Oystre Slidre, Nordre Flybekken|61.4015 N 8.89218 E|08-Aug-2010|Boumans & Nellestijn"
"JX495634Amphinemura standfussi voucher NHMO-EPT_956 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","404332223","Amphinemura standfussi","658","NHMO-EPT_956|Finland: Karigasniemi, Kevo canyon, 40 km NE Kar.|69.4546 N 26.2941 E|02-Aug-2008|B. Koese|Louis Boumans"
