"Assay","Taxon","Name","FRmm_total","FRmm_diff","FRmm_3p","FRmm_term","FRmm_AA","FRmm_AG","FRmm_AC","FRmm_TT","FRmm_TG","FRmm_TC","FRmm_GG","FRmm_CC","FR_length","FR_Tm","FR_Tmdiff","Pmm_total","Pmm_center","Pmm_AA","Pmm_AG","Pmm_AC","Pmm_TT","Pmm_TG","Pmm_TC","Pmm_GG","Pmm_CC","P_length","P_Tm"
"LEDN","Amphinemura delosa","HQ151842.1 Amphinemura delosa voucher 9115020781 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151824.1 Amphinemura delosa voucher 3915190304 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151848.1 Amphinemura delosa voucher 8515070226 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151823.1 Amphinemura delosa voucher 2815160754 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151836.1 Amphinemura delosa voucher 7315020903 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151831.1 Amphinemura delosa voucher 7515020278 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151843.1 Amphinemura delosa voucher 4215130391 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,4,0.25,0.25,0,0.25,0,0.5,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151826.1 Amphinemura delosa voucher 4615160597 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151840.1 Amphinemura delosa voucher 6115020121 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151830.1 Amphinemura delosa voucher 7215160396 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151832.1 Amphinemura delosa voucher 7515160241 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151833.1 Amphinemura delosa voucher 8115070583 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151841.1 Amphinemura delosa voucher 7615160947 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151839.1 Amphinemura delosa voucher 3615160815 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151837.1 Amphinemura delosa voucher 4415110127 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151835.1 Amphinemura delosa voucher 4315000232 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura delosa","HQ151846.1 Amphinemura delosa voucher 2115190417 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura dentifera","MK132348.1 Amphinemura dentifera voucher 0034 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura dentifera","MK132347.1 Amphinemura dentifera voucher 0033 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273,0,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura flavostigma","MK132370.1 Amphinemura flavostigma voucher 0035 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.3,0.1,0.1,0.1,0.4,0,0.2,0.1,0.1,0,20,57.1,1.8,6,0.5,0,0,0.833333333333333,0,0.166666666666667,0,0,0,18,84
"LEDN","Amphinemura flavostigma","MK132369.1 Amphinemura flavostigma voucher 0037 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.3,0.1,0.1,0.1,0.4,0,0.2,0.1,0.1,0,20,57.1,1.8,6,0.5,0,0,0.833333333333333,0,0.166666666666667,0,0,0,18,84
"LEDN","Amphinemura flavostigma","MK132368.1 Amphinemura flavostigma voucher 0036 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.3,0.1,0.1,0.1,0.4,0,0.2,0.1,0.1,0,20,57.1,1.8,6,0.5,0,0,0.833333333333333,0,0.166666666666667,0,0,0,18,84
"LEDN","Amphinemura guadarramensis","MT407223.1 Amphinemura guadarramensis voucher INV06379 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0.1,0.3,0,0.3,0.1,0.1,0,20,57.1,1.8,6,0.5,0.166666666666667,0,0.5,0,0.166666666666667,0.166666666666667,0,0,18,84
"LEDN","Amphinemura hamiornata","MK132360.1 Amphinemura hamiornata voucher 0040 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura hamiornata","MK132359.1 Amphinemura hamiornata voucher 0039 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura longispina","NC_044748.1 Amphinemura longispina mitochondrion complete genome",10,0.4,0.2,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MH085446.1 Amphinemura longispina mitochondrion complete genome",10,0.4,0.2,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MK132367.1 Amphinemura longispina voucher 0045 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",14,0.142857142857143,0.285714285714286,0.142857142857143,0.0714285714285714,0.142857142857143,0.357142857142857,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MK132366.1 Amphinemura longispina voucher 0044 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",14,0.142857142857143,0.285714285714286,0.142857142857143,0.0714285714285714,0.142857142857143,0.357142857142857,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MK132365.1 Amphinemura longispina voucher 0042 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.2,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MK132363.1 Amphinemura longispina voucher 0041 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.2,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura longispina","MK132364.1 Amphinemura longispina voucher 0043 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.2,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Amphinemura mamillata","MN850730.1 Amphinemura mamillata isolate JUSTNE1 cytochrome c oxidase subunit I (COX1) gene partial cds mitochondrial",9,0.333333333333333,0.333333333333333,0.222222222222222,0,0.333333333333333,0.333333333333333,0,0.222222222222222,0.111111111111111,0,0,20,57.1,1.8,4,0.75,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132358.1 Amphinemura megaloba voucher 0048 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,5,0.6,0,0,0.8,0,0.2,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132357.1 Amphinemura megaloba voucher 0047 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,5,0.6,0,0,0.8,0,0.2,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132356.1 Amphinemura megaloba voucher 0049 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132355.1 Amphinemura megaloba voucher 0046 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132350.1 Amphinemura megaloba voucher 0051 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Amphinemura megaloba","MK132349.1 Amphinemura megaloba voucher 0050 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",8,0.25,0.25,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.125,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura megaloba","LC644451.1 Amphinemura megaloba P096 mitochondrial COI gene for cytochrome oxidase subunit 1 partial cds",8,0.25,0.25,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.125,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura megaloba","LC644450.1 Amphinemura megaloba P108 mitochondrial COI gene for cytochrome oxidase subunit 1 partial cds",8,0.25,0.25,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.125,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura megaloba","LC644449.1 Amphinemura megaloba P076 mitochondrial COI gene for cytochrome oxidase subunit 1 partial cds",8,0.25,0.25,0.125,0.125,0.125,0.125,0,0.125,0.25,0.125,0.125,20,57.1,1.8,4,0.5,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Amphinemura nigritta","JN200467.1 Amphinemura nigritta voucher EPA0751 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","HQ938212.1 Amphinemura nigritta voucher 09CBSTO-114 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","HQ938211.1 Amphinemura nigritta voucher 09CBSTO-113 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","HQ938210.1 Amphinemura nigritta voucher 09CBSTO-112 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","JN200466.1 Amphinemura nigritta voucher EPA0750 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","JN200468.1 Amphinemura nigritta voucher EPA0752 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","HQ152086.1 Amphinemura nigritta voucher 3015270185 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura nigritta","JN200469.1 Amphinemura nigritta voucher EPA0753 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0,0.333333333333333,0.416666666666667,0,0.166666666666667,0.0833333333333333,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Amphinemura palmeni","JX495653.1 Amphinemura palmeni voucher JI-BOLD-326 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.416666666666667,0,0.166666666666667,0.166666666666667,0.0833333333333333,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX460949.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1209 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX460951.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1212 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX460950.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1210 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX460953.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1224 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX460954.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1225 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",10,0.2,0.2,0.1,0.1,0.1,0.3,0,0.2,0.2,0.1,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX495656.1 Amphinemura palmeni voucher JI-BOLD-322 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","JX495649.1 Amphinemura palmeni voucher JI-BOLD-323 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.166666666666667,18,84
"LEDN","Amphinemura palmeni","MG374864.1 Amphinemura palmeni voucher BIOUG25630-H06 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.166666666666667,0.333333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0,0.166666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,20,57.1,1.8,6,0.333333333333333,0,0.166666666666667,0.5,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura palmeni","JX460957.1 Amphinemura palmeni voucher ZMUN:Plecoptera tissue 1419 cytochrome c oxidase subunit I (COI) gene partial cds mitochondrial",12,0.166666666666667,0.333333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0,0.166666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,20,57.1,1.8,6,0.333333333333333,0,0.166666666666667,0.5,0,0.333333333333333,0,0,0,18,84
