"Accession_title","UID","Species","Length","Location"
"AB968424Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds1","731174431","Diplosoma simile","401","Eilat_Ds1|The Steinhardt Museum of Natural History and National Research Center, No. AS25848|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
"KJ725153Diplosoma simile isolate GAASC2 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial","663081865","Diplosoma simile","626","GAASC2|Andaman and Nicobar Islands"
"AB813822Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A173","572103649","Diplosoma simile","401","A173|Japan:Tokyo, Chichijima, Kaname-ishi"
"AB813821Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A172","572103647","Diplosoma simile","401","A172|Japan:Tokyo, Chichijima, Miyano-ura"
"AB813820Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A171","572103645","Diplosoma simile","401","A171|Japan:Tokyo, Hahajima, North port"
"AB813819Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A170","572103643","Diplosoma simile","401","A170|Japan:Tokyo, Hahajima, Minamizaki"
"AB813818Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A168","572103641","Diplosoma simile","401","A168|Japan:Tokyo, Hahajima, Ishjirou Beach"
"AB813817Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A159","572103639","Diplosoma simile","401","A159|USA:Hawaii, Coconuts Is."
"AB813816Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A157","572103637","Diplosoma simile","401","A157|USA:Hawaii, Coconuts Is."
"AB813815Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A128","572103635","Diplosoma simile","401","A128|Panama:Bocas del Toro, Isla Cristobal"
"AB813814Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A127","572103633","Diplosoma simile","401","A127|Panama:Bocas del Toro,Crawl Key"
"AB723718Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, country: Panama:Bocas del Toro, Isla Cristobal","425874845","Diplosoma simile","631","A128|adult|Panama:Bocas del Toro, Isla Cristobal"
"AB723717Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, country: Japan:Okinawa, Okinawajima Is., Teniya","425874843","Diplosoma simile","631","A60|adult|Japan:Okinawa, Okinawajima Is., Teniya"
"MZ761882Diplosoma spongiforme voucher JB335 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2079225524","Diplosoma spongiforme","274","JB335|United Kingdom|tissue|1997|John Bishop"
"KF309624Diplosoma spongiforme isolate DS-DL cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","568404235","Diplosoma spongiforme","586","DS-DL|Spain: Port de la Selva, Catalunya|01-Feb-2013|Miquel L. Legentil, Susanna Lopez-Legentil|Xavier Turon, Susanna Lopez-Legentil"
"KJ725166Diplosoma spongiforme isolate GAASC15 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial","663081891","Diplosoma spongiforme","603","GAASC15|Andaman and Nicobar Islands"
"AY600972Diplosoma spongiforme cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","50542831","Diplosoma spongiforme","617","Asc_06"
"KX650798Diplosoma translucidum voucher DBTIC178 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785535","Diplosoma translucidum","586","DBTIC178|India|8.0963 N 77.5609 E|29-May-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"LC548711Diplosoma virens KU004 mitochondrial COX1 gene for cytochrome oxidase subunit 1, partial cds","1941601297","Diplosoma virens","400","KU004|Japan: Kagoshima, Kuchierabu-jima Is., Nishiura Bay|2018-11|Koide Yuki"
"LC548710Diplosoma virens KU003 mitochondrial COX1 gene for cytochrome oxidase subunit 1, partial cds","1941601293","Diplosoma virens","400","KU003|Japan: Kagoshima, Kuchierabu-jima Is., Nishiura Bay|2018-11|Koide Yuki"
"AB433974Diplosoma virens mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","206725149","Diplosoma virens","401","adult|Japan:Okinawa, Okinawajima Is., Teniya"
"KU667283Diplosoma virens voucher DBTIC94 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745716","Diplosoma virens","478","DBTIC94|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"AB813824Diplosoma virens mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A148","572103653","Diplosoma virens","401","A148|Japan:Okinawa, Ishigakijima Is., Uganzaki"
"AB813823Diplosoma virens mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A160","572103651","Diplosoma virens","401","A160|Japan:Okinawa, Tonakijima, Yobuko-hama"
"AB813825Diplosoma watanabei mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A161","572103655","Diplosoma watanabei","401","A161|Japan:Okinawa, Tonakijima, Yobuko-hama"
"AB479382Diplosoma watanabei mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A_6765_Miyako","241896779","Diplosoma watanabei","401","A_6765_Miyako|Japan:Okinawa, Kurimajima Is., Ngamahama"
"AB473641Diplosoma watanabei mitochondrial CO1 gene for cytochrome oxidase subunit I, partial cds, isolate: A_Yoko 150","241896773","Diplosoma watanabei","401","A_Yoko 150|adult|Japan:Kagoshima, Tanegashima Is., Shimama"
"AB602779Leptoclinides echinatus mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","334683375","Leptoclinides echinatus","401","Yoko_134|Japan: Shizuoka, Shimoda, Nabeta"
"KC017427Leptoclinides madara cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","429837124","Leptoclinides madara","573","72"
"MH258875Lissoclinum abdominale isolate As_91 cytochrome oxidase subunit I gene, partial cds; mitochondrial","1565452577","Lissoclinum abdominale","415","As_91|30MAY08-2-10|Bahamas|30-May-2008|Lopez-Legentil S, Turon X"
"KY741542Lissoclinum abdominale voucher ICBT17_02 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1207851124","Lissoclinum abdominale","661","ICBT17_02|India|8.7507 N 78.2029 E|11-May-2016|Soban Akram|Dr. H. Abdul Jaffar Ali"
"KC017428Lissoclinum badium cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","429837126","Lissoclinum badium","572","71"
"LC548709Lissoclinum bistratum KU002 mitochondrial COX1 gene for cytochrome oxidase subunit 1, partial cds","1941600942","Lissoclinum bistratum","400","KU002|Japan: Kagoshima, Kuchierabu-jima Is., Nishiura Bay|2018-11|Koide Yuki"
"LC548708Lissoclinum bistratum KU001 mitochondrial COX1 gene for cytochrome oxidase subunit 1, partial cds","1941600938","Lissoclinum bistratum","400","KU001|Japan: Kagoshima, Kuchierabu-jima Is., Nishiura Bay|2018-11|Koide Yuki"
"MN586608Lissoclinum bistratum isolate LBY6 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868987","Lissoclinum bistratum","580","LBY6|Japan|Euichi Hirose"
"MN586607Lissoclinum bistratum isolate LBY5 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868985","Lissoclinum bistratum","590","LBY5|Japan|Euichi Hirose"
"MN586606Lissoclinum bistratum isolate LBY3 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868983","Lissoclinum bistratum","580","LBY3|Japan|Euichi Hirose"
"MN586605Lissoclinum bistratum isolate LBY1 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868981","Lissoclinum bistratum","580","LBY1|Japan|Euichi Hirose"
"MN586604Lissoclinum bistratum isolate LBJ5 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868979","Lissoclinum bistratum","593","LBJ5|Japan|Euichi Hirose"
"MN586603Lissoclinum bistratum isolate LBJ3 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868977","Lissoclinum bistratum","593","LBJ3|Japan|Euichi Hirose"
"MN586602Lissoclinum bistratum isolate LBJ1 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868975","Lissoclinum bistratum","593","LBJ1|Japan|Euichi Hirose"
"MN586601Lissoclinum bistratum isolate A41 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868973","Lissoclinum bistratum","594","A41|Japan|Euichi Hirose"
"AB433977Lissoclinum bistratum mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","206725155","Lissoclinum bistratum","401","adult|Japan:Okinawa, Kumejima Is., Ahrahama"
"AB499980Lissoclinum bistratum mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Shinrihama","292680351","Lissoclinum bistratum","404","Shinrihama|adult|Japan:Okinawa, Kumejima Is., Shinrihama"
"AB499979Lissoclinum bistratum mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Maeda","292680349","Lissoclinum bistratum","404","Maeda|adult|Japan:Okinawa, Okinawajima Is., Maeda"
"AB499978Lissoclinum bistratum mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Bise","292680347","Lissoclinum bistratum","404","Bise|adult|Japan:Okinawa, Okinawajima Is., Bise"
"MW285108Lissoclinum fragile isolate Bradenton_Beach_FL_16 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","1935528982","Lissoclinum fragile","617","Bradenton_Beach_FL_16"
"MT637953Lissoclinum fragile isolate 11Mar19-1-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2021329168","Lissoclinum fragile","546","11Mar19-1-3|Puerto Rico|11-Mar-2019|Susanna Lopez-Legentil, Gretchen Lambert & Olivia Streit|Gretchen Lambert & Susanna Lopez-Legentil"
"MN586609Lissoclinum fragile isolate As92 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868989","Lissoclinum fragile","600","As92|Bahamas|30-May-2008|Susanna Lopez-Legentil"
"MN306535Lissoclinum fragile isolate A9 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1824092995","Lissoclinum fragile","607","A9|marine|31-Dec-2015"
"MN215881Lissoclinum fragile isolate MDN437 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1818984426","Lissoclinum fragile","510","MDN437|Australia: Port Hedland, Western Australia"
"MN215880Lissoclinum fragile isolate MDN428 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1818984424","Lissoclinum fragile","558","MDN428|USA: Hawaii, Keehi Lagoon"
"MN215879Lissoclinum fragile isolate JD732 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1818984422","Lissoclinum fragile","543","JD732|Mexico: Veracruz"
"MH795876Lissoclinum fragile voucher ASC 96 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1497470332","Lissoclinum fragile","566","ASC 96|India|9.2856 N 79.1586 E|SHABEER AHMED"
"MH795875Lissoclinum fragile voucher ASC 43 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1497470330","Lissoclinum fragile","539","ASC 43|India|9.2856 N 79.1586 E|SHABEER AHMED"
"MH795874Lissoclinum fragile voucher ASC 42 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1497470328","Lissoclinum fragile","513","ASC 42|India|9.2856 N 79.1586 E|SHABEER AHMED"
"MH814642Lissoclinum fragile voucher ASC 99 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403689","Lissoclinum fragile","557","ASC 99|India|8.786659 N 78.199097 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH814641Lissoclinum fragile voucher ASC 46 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403687","Lissoclinum fragile","534","ASC 46|India|8.76659 N 78.1991 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH814640Lissoclinum fragile voucher ASC 45 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403685","Lissoclinum fragile","506","ASC 45|India|8.786659 N 78.199097 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH806442Lissoclinum fragile voucher ASC 98 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403682","Lissoclinum fragile","555","ASC 98|India|8.3761 N 76.9882 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH806441Lissoclinum fragile voucher ASC 97 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403680","Lissoclinum fragile","530","ASC 97|India|8.3761 N 76.9882 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH806440Lissoclinum fragile voucher ASC 44 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403678","Lissoclinum fragile","506","ASC 44|India|8.3761 N 76.9882 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH782550Lissoclinum fragile voucher ASC 95 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1476681607","Lissoclinum fragile","570","ASC 95|India|8.786659 N 78.199097 E|Shabeer Ahmed"
"MH782549Lissoclinum fragile voucher ASC 41 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1476681605","Lissoclinum fragile","538","ASC 41|India|8.786659 N 78.199097 E|Shabeer Ahmed"
"MH782548Lissoclinum fragile voucher ASC 40 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1476681603","Lissoclinum fragile","520","ASC 40|India|8.786659 N 78.199097 E|Shabeer Ahmed"
"KX650799Lissoclinum fragile voucher DBTIC179 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785537","Lissoclinum fragile","633","DBTIC179|India|8.8878 N 78.1744 E|11-May-2016|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"JF506185Lissoclinum fragile clone 07Jun08-1-1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106492","Lissoclinum fragile","587","07Jun08-1-1|adult|Bahamas: West Plana Cay Reef"
"JF506184Lissoclinum fragile clone 07Jun08-3-6 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106490","Lissoclinum fragile","605","07Jun08-3-6|adult|Bahamas: West Plana Cay Reef"
"JF506181Lissoclinum fragile clone 08Jun08-1-2 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106484","Lissoclinum fragile","605","08Jun08-1-2|adult|Bahamas: East Plana Cay Reef"
"JF506180Lissoclinum fragile clone 08Jun08-1-5 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106482","Lissoclinum fragile","605","08Jun08-1-5|adult|Bahamas: East Plana Cay Reef"
"KX138474Lissoclinum fragile voucher DBTIC101 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003085","Lissoclinum fragile","597","DBTIC101|India|9.2856 N 79.1586 E|05-Jun-2015|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138473Lissoclinum fragile voucher DBTIC100 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003083","Lissoclinum fragile","605","DBTIC100|India|9.2856 N 79.1586 E|05-Jun-2015|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KU865089Lissoclinum fragile voucher DBTIC100 cytochrome c oxidase subunit I (CO1) gene, partial cds; mitochondrial","1036347366","Lissoclinum fragile","464","DBTIC100|India|9.2821 N 79.1937 E|09-Feb-2015|Soban Akram & Kaleem Arshan|H. Abdul Jaffarali"
"KU667258Lissoclinum fragile voucher DBTIC68 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745058","Lissoclinum fragile","561","DBTIC68|India|9.2821 N 79.1937 E|09-Feb-2015|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667257Lissoclinum fragile voucher DBTIC67 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745037","Lissoclinum fragile","538","DBTIC67|India|9.2821 N 79.1937 E|09-Feb-2015|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667256Lissoclinum fragile voucher DBTIC66 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745019","Lissoclinum fragile","564","DBTIC66|India|8.7724 N 78.1992 E|23-Aug-2015|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KR822675Lissoclinum fragile voucher DBTIC 36 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","902251101","Lissoclinum fragile","582","DBTIC 36|India|8.3761 N 76.9882 E|09-Feb-2015|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"KR822674Lissoclinum fragile voucher DBTIC 34 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","902251099","Lissoclinum fragile","590","DBTIC 34|India|9.2912 N 79.1215 E|09-Feb-2015|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"KM924171Lissoclinum fragile isolate GAPB12 cytochrome oxidase subunit I gene, partial cds; mitochondrial","752630813","Lissoclinum fragile","605","GAPB12|India: Palk Bay Region"
"KM924170Lissoclinum fragile isolate GAPB11 cytochrome oxidase subunit I gene, partial cds; mitochondrial","752630809","Lissoclinum fragile","594","GAPB11|India: Palk Bay Region"
"KM411612Lissoclinum fragile voucher DBTIC24 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","698355406","Lissoclinum fragile","501","DBTIC24|India|14-Mar-2014|Shabeer Ahmed|Abdul Jaffar Ali"
"KM411611Lissoclinum fragile voucher DBTIC26 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","698355403","Lissoclinum fragile","608","DBTIC26|India|14-Mar-2014|Shabeer Ahmed|Abdul Jaffar Ali"
"KJ725150Lissoclinum fragile voucher ICBT.ASC006 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","659902921","Lissoclinum fragile","586","ICBT.ASC006|India|8.7853 N 78.1972 E|04-Dec-2013|Shabeer Ahmed"
"KP842726UNVERIFIED: Lissoclinum fragile cytochrome oxidase subunit I-like gene, partial sequence; mitochondrial","803471559","UNVERIFIED: Lissoclinum","438","GA ASC27|India: Andaman and Nicobar Islands|marine environment"
"MN586612Lissoclinum midui isolate M3 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868995","Lissoclinum midui","551","M3|Japan|Euichi Hirose"
"MN586611Lissoclinum midui isolate M2 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868993","Lissoclinum midui","551","M2|Japan|Euichi Hirose"
"MN586610Lissoclinum midui isolate M1 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868991","Lissoclinum midui","536","M1|Japan|Euichi Hirose"
"AB899783Lissoclinum midui mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","661245143","Lissoclinum midui","401",NA
"AB602780Lissoclinum midui mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","334683377","Lissoclinum midui","401","Dfla_34|Japan: Okinawa, Kumejima Is., Shinrihama"
"MN586615Lissoclinum patella isolate LPK8 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869001","Lissoclinum patella","559","LPK8|Japan|Euichi Hirose"
"MN586614Lissoclinum patella isolate LPK7 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868999","Lissoclinum patella","559","LPK7|Japan|Euichi Hirose"
"MN586613Lissoclinum patella isolate LPK6 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861868997","Lissoclinum patella","559","LPK6|Japan|Euichi Hirose"
"KX650802Lissoclinum patella voucher DBTIC182 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785543","Lissoclinum patella","545","DBTIC182|India|8.9762 N 78.2571 E|11-May-2016|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX650801Lissoclinum patella voucher DBTIC181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785541","Lissoclinum patella","545","DBTIC181|India|8.9762 N 78.2571 E|11-May-2016|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX650800Lissoclinum patella voucher DBTIC180 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785539","Lissoclinum patella","545","DBTIC180|India|8.9762 N 78.2571 E|11-May-2016|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KJ596323Lissoclinum patella isolate L6 mitochondrion, partial genome","635716989","Lissoclinum patella","12562","L6|Papua New Guinea|10.269722 S 145.645833 E"
"KJ596322Lissoclinum patella isolate L5 mitochondrion, partial genome","635716977","Lissoclinum patella","13040","L5|Papua New Guinea|10.269722 S 145.645833 E"
"KJ596321Lissoclinum patella isolate L2 mitochondrion, partial genome","635716966","Lissoclinum patella","14406","L2|Fiji|17.916667 S 177.266667 E"
"KJ009374Lissoclinum patella isolate 07-110 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793483","Lissoclinum patella","895","07-110|Papua New Guinea|4.76 S 151.421944 E"
"KJ009373Lissoclinum patella isolate 07-005 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793481","Lissoclinum patella","833","07-005|Palau|7.312692 N 134.224711 E"
"KJ009372Lissoclinum patella isolate 07-002B cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793479","Lissoclinum patella","895","07-002B|Palau|7.312692 N 134.224711 E"
"KJ009371Lissoclinum patella isolate 03-005 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793477","Lissoclinum patella","895","03-005|Papua New Guinea|5.169333333333333 S 145.83818333333335 E"
"KJ009370Lissoclinum patella isolate 07-103 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793475","Lissoclinum patella","825","07-103|Papua New Guinea|4.76 S 151.421944 E"
"KJ009369Lissoclinum patella isolate L4 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793473","Lissoclinum patella","756","L4|Papua New Guinea|4.76 S 151.421944 E"
"KJ009368Lissoclinum patella isolate E11-097 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793471","Lissoclinum patella","659","E11-097|Papua New Guinea|9.589896 S 147.292667 E"
"KJ009367Lissoclinum patella isolate 05-044 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793469","Lissoclinum patella","830","05-044|Papua New Guinea|10.199444 S 150.457778 E"
"KJ009366Lissoclinum patella isolate 05-027 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793467","Lissoclinum patella","824","05-027|Papua New Guinea|10.199444 S 150.457778 E"
"KJ009365Lissoclinum patella isolate 05-039 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793465","Lissoclinum patella","824","05-039|Papua New Guinea|10.199444 S 150.457778 E"
"KJ009364Lissoclinum patella isolate 05-033 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793463","Lissoclinum patella","822","05-033|Papua New Guinea|10.199444 S 150.457778 E"
"KJ009363Lissoclinum patella isolate L3 cytochrome oxidase subunit I (coxI) gene, partial cds; mitochondrial","631793461","Lissoclinum patella","735","L3|Solomon Islands|8.955833 S 159.985278 E"
"AB602781Lissoclinum patella mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","334683379","Lissoclinum patella","401","Yoko_55|Indonesia: Bali, Sanur"
"OM913533Lissoclinum perforatum voucher SZN_B_3171ASC48F cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510342","Lissoclinum perforatum","716","SZN_B_3171ASC48F|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM913532Lissoclinum perforatum voucher SZN_B_3170ASC48E cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510340","Lissoclinum perforatum","721","SZN_B_3170ASC48E|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM913531Lissoclinum perforatum voucher SZN_B_3169ASC48D cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510338","Lissoclinum perforatum","721","SZN_B_3169ASC48D|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM913530Lissoclinum perforatum voucher SZN_B_3168ASC48C cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510336","Lissoclinum perforatum","725","SZN_B_3168ASC48C|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM913529Lissoclinum perforatum voucher SZN_B_3167ASC48B cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510334","Lissoclinum perforatum","707","SZN_B_3167ASC48B|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM913528Lissoclinum perforatum voucher SZN_B_3166ASC48A cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2203510332","Lissoclinum perforatum","725","SZN_B_3166ASC48A|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"KU299768Lissoclinum perforatum isolate C111R cytochrome oxidase subunit I gene, partial cds; mitochondrial","973271316","Lissoclinum perforatum","576","C111R|Chile|Xavier Turon"
"MN586616Lissoclinum perforatum isolate LPS1 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869003","Lissoclinum perforatum","586","LPS1|Spain|Xavier Turon"
"MH339616Lissoclinum perforatum isolate WT1NS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1569724443","Lissoclinum perforatum","603","WT1NS|Australia: Victoria, Williamstown|37.86 S 144.91 E|22-Apr-2015|Richard Piola"
"MN586618Lissoclinum punctatum isolate A119 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869007","Lissoclinum punctatum","541","A119|Japan|Euichi Hirose"
"MN586617Lissoclinum punctatum isolate A15 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869005","Lissoclinum punctatum","532","A15|Japan|Euichi Hirose"
"AB433976Lissoclinum punctatum mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","206725153","Lissoclinum punctatum","401","adult|Japan:Okinawa, Kumejima Is., Ahrahama"
"KU221214Lissoclinum ravarava voucher UF_1398 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961563","Lissoclinum ravarava","568","UF_1398"
"MN586623Lissoclinum timorense isolate T3 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869017","Lissoclinum timorense","567","T3|Japan|Euichi Hirose"
"MN586622Lissoclinum timorense isolate T2 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869015","Lissoclinum timorense","590","T2|Japan|Euichi Hirose"
"MN586621Lissoclinum timorense isolate T1 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869013","Lissoclinum timorense","594","T1|Japan|Euichi Hirose"
"MN586620Lissoclinum timorense isolate A100 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869011","Lissoclinum timorense","594","A100|Japan|Euichi Hirose"
"MN586619Lissoclinum timorense isolate A42 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869009","Lissoclinum timorense","590","A42|Japan|Euichi Hirose"
